month,year,month_num,dewpoint_2m_c,temperature_2m_c,skin_temperature_c,soil_temperature_layer_1_c,soil_temperature_layer_2_c,soil_temperature_layer_3_c,soil_temperature_layer_4_c
2000-12-01,2000,12,16.25369044268797,20.437842638079985,20.618384152310114,21.351460828908102,21.599162236320524,22.300385730716528,23.40423363168071
2001-01-01,2001,1,14.983305560823737,20.159016264315824,20.469619538285542,21.07543872662984,21.134011828871394,21.556178382867586,22.68574689060057
2001-02-01,2001,2,16.787172503609554,22.150489313637934,22.667457565032805,23.18747652273396,23.006226102131507,22.532112273333496,22.380704363865505
2001-03-01,2001,3,15.412191621904412,23.10191412367857,23.759691293069693,24.388717032412387,24.130225259397037,23.567204285862886,22.707416330694514
2001-04-01,2001,4,17.30885398822926,24.68418263171742,25.634730485574096,26.271821468774476,25.970675824074988,24.973143040023047,23.362161338525368
2001-05-01,2001,5,19.825683823169584,24.130345131105628,24.735549666271083,25.38184094649324,25.29712453198414,24.996291853771083,24.059108070367586
2001-06-01,2001,6,20.091504212142752,23.995069621182495,24.264076073989372,24.918709813344265,24.84363379900401,24.6786692978539,24.359196282179937
2001-07-01,2001,7,19.958201519063266,24.172457381497168,24.523185367927795,25.227435670761565,25.169444720597596,24.970251780295655,24.559568821273047
2001-08-01,2001,8,20.58806502208546,24.09062477058046,24.38442153392964,25.066456186986102,25.040963852657626,24.988520458104972,24.753493141885315
2001-09-01,2001,9,20.67179684441078,23.367794352914586,23.666426897758413,24.42431567975484,24.52257625905446,24.718989208104972,24.810811892802974
2001-10-01,2001,10,20.010883892301308,22.762418517827427,22.946461165390076,23.64779745772563,23.773556262847535,24.12881566751912,24.601552023174463
2001-11-01,2001,11,17.789386975699927,21.537400202500976,21.646748819254128,22.26961254098967,22.363401159945226,22.80532551573515,24.045657011672915
2001-12-01,2001,12,17.730583880371512,21.55142595713835,21.770323741557377,22.385391787392336,22.504015836066003,22.8704250302834,23.521129195318622
2002-01-01,2002,1,16.31930175398884,21.1770260804131,21.457593557287623,22.04844465024229,22.061352175814932,22.23054449668416,23.035722189763646
2002-02-01,2002,2,16.676883075567787,21.622757653435826,22.124772912894002,22.76010348350627,22.789203248886565,22.849201237641978,22.872087366019002
2002-03-01,2002,3,16.736899226703258,23.18286901367952,23.827132225186006,24.343275330975928,24.055877269723965,23.41651981267131,22.9193852627007
2002-04-01,2002,4,17.004829893059934,24.911809638373654,25.81634702152263,26.404146261073322,26.033870200543276,25.026108172841646,23.518368131179045
2002-05-01,2002,5,19.131024786486932,25.215176828932556,25.97020455810741,26.66502743857677,26.506851079189516,25.944653721796726,24.38829222390126
2002-06-01,2002,6,21.120465178702545,24.050578251945524,24.38777507402608,25.06417460968089,25.058729145764005,25.058097668485743,24.802438653215575
2002-07-01,2002,7,20.202032810052856,24.308246217636565,24.56641546501811,25.25760739893309,25.220117952231817,25.096698844031437,24.90104317063924
2002-08-01,2002,8,19.944592734436185,24.516569099635376,24.880766498323737,25.58596583331297,25.53796533929625,25.388186690913813,25.04034575818571
2002-09-01,2002,9,21.091580494139123,23.669909677527926,23.982622846515312,24.69902339926341,24.778081754417087,25.003243265771857,25.111770369396083
2002-10-01,2002,10,20.21089337497557,23.228282420039648,23.426027149508172,24.1022594000832,24.15669683278685,24.324740908868478,24.869898130077843
2002-11-01,2002,11,17.982326895311303,21.829917378377104,21.877314307825998,22.621436388079985,22.853106340544286,23.581394840201654,24.531347350357294
2002-12-01,2002,12,17.448772758418215,21.600789394393644,21.740617926230925,22.322408859264897,22.4192531552834,22.788061504319217,23.824823117536255
2003-01-01,2003,1,15.058221555036255,20.080561473729972,20.423256526221166,21.12897817302519,21.355100569878175,22.02704210154417,23.230489627177974
2003-02-01,2003,2,16.804594623323737,22.955480794525783,23.50244067975484,23.930204688111814,23.59980537575865,22.906109518769597,22.814075385730746
2003-03-01,2003,3,16.639830481903402,24.940953567015015,25.675302757316956,26.321954035030842,26.040869599464088,25.027044013373654,23.359057865725333
2003-04-01,2003,4,17.13035411670421,25.060124590103783,25.845636822753534,26.341513388924284,25.883531194939337,25.039908713965872,24.021367218089267
2003-05-01,2003,5,19.41348497454976,26.181225031506983,26.989303543461233,27.71649369708058,27.576330595083732,26.89287793809956,24.915352831954806
2003-06-01,2003,6,21.150902651172203,24.37574699001567,24.769531097053687,25.509275087791252,25.531543312879307,25.640330234130317,25.416109916430116
2003-07-01,2003,7,20.22351508204042,24.037416835417503,24.331559639903105,25.078056212375202,25.094484754307018,25.170021901918574,25.370422927270965
2003-08-01,2003,8,20.229397972543097,24.427444962252878,24.822034523052082,25.53398854278828,25.508569431528997,25.443177215886863,25.330809629196892
2003-09-01,2003,9,20.899092722200464,24.04551878640126,24.445772142044348,25.17491350883421,25.19779026924681,25.249643482037982,25.327164726287208
2003-10-01,2003,10,20.530716637810826,23.110753849659886,23.31155291791066,24.000219707444217,24.130988270543753,24.559427345891265,25.156201286584803
2003-11-01,2003,11,19.068298617059042,21.980824962069335,22.08172673379994,22.814916973069217,23.041309702611102,23.631496434820406,24.665695431798156
2003-12-01,2003,12,15.50174381790822,19.830221932813743,19.945671197447666,20.688630503010017,20.956948314837064,21.89747684392131,23.794566504135673
2004-01-01,2004,1,16.410148640918692,21.109492424566895,21.38877534321165,21.96103255616191,21.97319312995546,22.125167132133413,22.96011201026579
2004-02-01,2004,2,16.517191017766265,22.022616981022452,22.478898793865028,23.047169459977,22.970692074625617,22.77851765153929,22.756289383687374
2004-03-01,2004,3,16.989324573585577,23.308738322545537,24.029301692810293,24.59641895219511,24.37333598185444,23.7615316201302,22.967659530699393
2004-04-01,2004,4,17.78724419721516,24.14656681308736,24.82771533317839,25.400802662490207,25.12417718682707,24.4604133145923,23.46432128523884
2004-05-01,2004,5,20.175729668840575,23.90033158770558,24.336102720303984,24.974427024703914,24.892293300643644,24.645677238828796,23.943098830878057
2004-06-01,2004,6,20.324912017607232,24.29303531990263,24.641957583386386,25.309343798942848,25.236055727535245,24.945919735280484,24.286280443972714
2004-07-01,2004,7,20.04580632555553,24.103722714369667,24.49823752263609,25.174219514731817,25.109588398406913,24.948731845267275,24.556169970817848
2004-08-01,2004,8,20.330854174823855,24.673806177197548,25.049000801438922,25.724535807801487,25.650305204458732,25.402271521082127,24.817121503646263
2004-09-01,2004,9,20.770421818409886,23.82010606065245,24.25326907546986,24.990253340348488,25.026792798979557,25.11014359368886,25.005783895972
2004-10-01,2004,10,20.365139204128354,23.254027880591764,23.493029316758054,24.177344208839088,24.25525737813234,24.504416937891563,24.890631920822727
2004-11-01,2004,11,17.959478238792087,21.980761298147513,22.06035439200764,22.762370530907447,22.91901589724455,23.43345135694011,24.48356423135283
2004-12-01,2004,12,16.23385922664204,21.00261159731059,21.213376459108304,21.966899196113957,22.24013690993297,22.971118412600333,23.941674900278997
2005-01-01,2005,1,14.893404838305116,20.63805228930113,21.031329379160184,21.673302792494667,21.73363516022664,22.109085778435826,23.28397993955565
2005-02-01,2005,2,15.399539516750735,22.268256097971346,22.9117377535851,23.451953469129307,23.227677134825285,22.765170596368478,22.887165773969798
2005-03-01,2005,3,18.148163381888708,25.039152585405247,25.7489684150475,26.18950879747456,25.785632524960874,24.672360451742406,23.248410160838432
2005-04-01,2005,4,17.972495885743,25.405095102045834,26.230812726360625,26.797716816758054,26.467229369065706,25.621177526368,24.06756657754994
2005-05-01,2005,5,19.796582145959803,25.380668995020073,26.045246159516978,26.746054022183387,26.659002690326474,26.22337743031767,24.858790209597714
2005-06-01,2005,6,21.19207428145802,24.739553993123536,25.173020988828796,25.8897779065926,25.902128516236814,25.879264756264718,25.31361520837413
2005-07-01,2005,7,21.132631487984554,24.13881893292387,24.47615971576448,25.201634384788576,25.205346775278997,25.231346317969383,25.352613088537623
2005-08-01,2005,8,21.09942759825276,23.976535772623834,24.31446234001811,25.021528194131804,25.03075850687651,25.09698886856404,25.26982953363597
2005-09-01,2005,9,21.039234602890076,23.619501807825998,23.96967306951109,24.71726282608165,24.80054250073414,24.97801055788716,25.162933794109733
2005-10-01,2005,10,19.543993528839565,22.41026755671254,22.525633847946892,23.26996297933391,23.472872516151142,24.040382656494728,24.855572600577545
2005-11-01,2005,11,17.81627475436818,21.46002196309712,21.518104681076295,22.18612103563038,22.348196953614433,22.950806180256507,24.209708805427795
2005-12-01,2005,12,17.73151322068327,21.571672804913874,21.77155629802519,22.373271935566777,22.45644588604887,22.77422138832469,23.604733880983304
2006-01-01,2006,1,16.58687529059813,20.987304343370738,21.25504726807219,21.86131554516203,21.937834799579093,22.25011952757933,23.112045672841646
2006-02-01,2006,2,15.719598316978306,21.362216590397452,21.82408476898985,22.472601609913397,22.46027145684468,22.427510920370025,22.77126684704143
2006-03-01,2006,3,16.272504756631804,23.26697173092458,23.95698138948711,24.534767613302677,24.25391278845683,23.617678687230864,22.853252404316777
2006-04-01,2006,4,17.458778509201295,24.80968964889638,25.68942276514781,26.24411829483165,25.852719768622762,24.796552894968727,23.4267819397881
2006-05-01,2006,5,19.634687851776675,24.852384051365505,25.458352744775368,26.136035691562256,26.03794105906178,25.660158773614967,24.2662890166161
2006-06-01,2006,6,20.893178477694335,23.39846564213002,23.709934401306782,24.406761452623357,24.455532413921787,24.59893644925853,24.567777261158994
2006-07-01,2006,7,20.844729277297915,23.80682037520802,24.064541872124607,24.725932399238957,24.699769968676605,24.612842714553153,24.56804415255482
2006-08-01,2006,8,20.89046616520659,24.100752878450464,24.40883272868541,25.068614833655545,25.011982620705282,24.858637072056126,24.627110315620143
2006-09-01,2006,9,21.02742484980672,23.874041255750797,24.21031753193523,24.90413115762044,24.90391990046254,24.8861754462975,24.742824751003354
2006-10-01,2006,10,20.861545155882936,23.45718060211925,23.663296085796787,24.319620073597832,24.396658389719562,24.597283672670358,24.7278727149814
2006-11-01,2006,11,17.989539845585398,21.34376724470195,21.425118456954806,22.193294602217122,22.452350556113004,23.288199347224975,24.432535017068858
2006-12-01,2006,12,18.256814180880497,21.44676323444844,21.53762828375835,22.095073215421905,22.173820515918692,22.49396706911955,23.610020471870143
2007-01-01,2007,1,17.802028374608483,21.78008363106892,22.030250724965754,22.60324112452281,22.632215665071953,22.728529428408876,23.18350202042143
2007-02-01,2007,2,16.973628835894715,22.35690208680012,22.770575911866217,23.321862267215693,23.17889890857481,22.974127249840933,23.04463207988698
2007-03-01,2007,3,16.81186932569011,23.349478644099975,24.017410113425058,24.619435084977,24.4247563564507,23.875347035287803,23.204299857454032
2007-04-01,2007,4,17.839357036450224,25.401713649238957,26.202600432226404,26.735896472139302,26.330974428898344,25.24298916833891,23.753392770837422
2007-05-01,2007,5,18.522143420859436,25.810147723240505,26.71982850124806,27.398247311203022,27.17149267233998,26.37387722078114,24.66042719447438
2007-06-01,2007,6,20.70613980214864,24.467322092795655,24.873755054877165,25.614997728746573,25.61536518237324,25.66005228471272,25.214987366630794
2007-07-01,2007,7,20.186552153178866,24.676211258687374,25.011900029671608,25.72863649085997,25.685510014927615,25.579608044366694,25.35366115346028
2007-08-01,2007,8,20.76050305586824,23.955996032571477,24.273333917078617,25.03396502728566,25.103561355961233,25.28314791136455,25.382846759984375
2007-09-01,2007,9,20.742034783060888,23.256836931651378,23.57852136048848,24.31197294684813,24.388243854615325,24.64042238431142,25.16905279555357
2007-10-01,2007,10,19.90943285196016,22.339348815583435,22.477647310285363,23.224312123751986,23.427621232931187,24.01385564004994,24.80518346680452
2007-11-01,2007,11,17.833757287894002,21.202345394173392,21.25549922456196,21.928337786621512,22.090595137223488,22.623339423147513,24.042501345927974
2007-12-01,2007,12,16.974654914778284,21.404546789350036,21.543481540903997,22.176021796385612,22.254914778288992,22.581101756741873,23.404246440938266
2008-01-01,2008,1,16.435119045798274,21.18249907467458,21.469629862164766,22.079187633063327,22.130071548306603,22.335866035813922,22.940566612727594
2008-02-01,2008,2,17.253191837558745,22.712952032963017,23.146532400156616,23.70763752936574,23.588968743882162,23.189790027591528,22.854403325665658
2008-03-01,2008,3,16.804022221576474,23.157117817639005,23.768392602596464,24.316435156861814,24.10374049438383,23.71415170596373,23.13878604945677
2008-04-01,2008,4,17.60076148168315,24.657265219692192,25.40684576430357,26.00681360733165,25.712065326448737,24.84407390215108,23.626848394980925
2008-05-01,2008,5,19.26237722231059,25.74081905069255,26.513882214479736,27.184523128548392,26.964283239832127,26.16205970567006,24.402952132378175
2008-06-01,2008,6,20.81556986283772,23.44354600779417,23.66414761464864,24.344622979578617,24.39319683125734,24.665871702476522,24.8052461748116
2008-07-01,2008,7,20.46508334047087,23.6069443382317,23.86059937383766,24.537347818373178,24.51797066182951,24.510034275278997,24.69295620839864
2008-08-01,2008,8,20.586565000672977,24.311639714969203,24.63262403184956,25.310178312512278,25.237954938943858,25.03060020739531,24.720467434661316
2008-09-01,2008,9,21.290614943776916,23.664339371145786,23.985085474072548,24.70470248874318,24.794580078125023,24.990330004710756,24.891753208814634
2008-10-01,2008,10,19.7554281045052,21.92097819902608,22.065180231989075,22.806295578014897,23.03327237146391,23.65481043063579,24.591391796569155
2008-11-01,2008,11,16.059325063013944,20.61772877716328,20.690424563797023,21.421330740382757,21.60693726446266,22.32691886501567,23.813766434086233
2008-12-01,2008,12,16.199414368392752,21.031831234399476,21.259799693801426,21.8611610693398,21.92555053041798,22.141779400878534,23.058779618062374
2009-01-01,2009,1,15.827436588439753,20.94188864281523,21.224209076142813,21.8605077972054,21.94318180427763,22.23060758705708,22.736586260216825
2009-02-01,2009,2,15.273862537930711,21.548805603648702,22.041384072778044,22.604189965495323,22.4757421722054,22.26764603318327,22.436590580951474
2009-03-01,2009,3,14.883799806981699,22.693273572092835,23.422125296715933,23.999849959622168,23.715995665500202,23.080733538383413,22.54250478722105
2009-04-01,2009,4,17.40909579642232,25.2996504410973,26.2307574744886,26.84029765655589,26.463456373580698,25.289455419195406,23.28464716804524
2009-05-01,2009,5,19.560975736589683,25.15878244756999,25.73404830657796,26.326222385534948,26.083455601201592,25.39714953871379,24.13931103783284
2009-06-01,2009,6,20.627128286817253,24.589100851299463,25.005450664093132,25.728612975357294,25.723457344790063,25.611628511648405,24.734147339345157
2009-07-01,2009,7,20.38698013532695,24.721873202880317,24.964055540940706,25.623607652824035,25.533765241104675,25.297054176659174,24.96443675973967
2009-08-01,2009,8,20.453462284957425,24.59190034321165,24.91852188050609,25.6244633877007,25.60182962081541,25.516301634690706,25.167581260400368
2009-09-01,2009,9,21.10911522060985,24.554214360439516,24.86501283219951,25.570477720303984,25.574993652726164,25.559432507830877,25.321575492793215
2009-10-01,2009,10,20.1046813056725,24.2159960478661,24.37229881435985,25.044268832285184,25.071384883393705,25.157584304032923,25.332967893500438
2009-11-01,2009,11,18.454548968835695,21.763165087240623,21.827204683523405,22.593173239281555,22.862022730887873,23.704270224097,24.922951207052677
2009-12-01,2009,12,17.87603089669392,22.056219104835577,22.085346974109257,22.727966585809042,22.87074965892964,23.33693283666554,24.305804620203617
2010-01-01,2010,1,15.729357632941003,20.794075355141445,20.98458036872313,21.61845966957469,21.724261460270668,22.121699264633946,23.523956026392455
2010-02-01,2010,2,16.429076326350867,22.412754273321298,22.863166004918753,23.420093786707127,23.35732976305553,23.233287016077725,23.203386958875797
2010-03-01,2010,3,15.924798799065229,23.418429730324988,24.13668131637877,24.699989829067192,24.443250438956056,23.8525369977242,23.318182377826474
2010-04-01,2010,4,19.224401788554758,25.56533795792143,26.17912660746623,26.66768430800954,26.295500241655247,25.271328025584864,23.859961778704985
2010-05-01,2010,5,20.426768748164648,25.550361450482114,26.01080837503673,26.659841218737768,26.56200850687651,26.18158005824199,24.698693991043456
2010-06-01,2010,6,21.31809022764537,25.088436299371097,25.403357249045655,26.057820835576592,26.004355950531078,25.79756864997313,25.18889089418559
2010-07-01,2010,7,21.397260042457958,23.99625820557219,24.29129593743886,25.004049675447845,25.04018344386259,25.145138485280484,25.276184646020965
2010-08-01,2010,8,21.540262975969085,23.889200916454627,24.204992513275783,24.892033865382757,24.910248438417682,24.9914996619886,25.158217310774774
2010-09-01,2010,9,21.34652372045076,23.510798242340456,23.782045550484554,24.504675417237706,24.604387457480925,24.82780805690828,25.047027602229377
2010-10-01,2010,10,18.439746820245205,22.330010102106996,22.46320535036955,23.164706824772452,23.268249024202248,23.653724320306424,24.615856522550416
2010-11-01,2010,11,17.39760627477733,21.343797833973667,21.413356499608483,22.117619802882757,22.28635863779857,22.882309153533697,24.01984157816173
2010-12-01,2010,12,14.294909295162029,19.69867028435789,19.866623548539053,20.673919548685888,20.956078050056306,21.846240960870205,23.286887641016563
2011-01-01,2011,1,16.473871638239075,21.66169970817839,21.973124304094085,22.50472684545076,22.431881744934458,22.279789782877344,22.672343245277034
2011-02-01,2011,2,16.588507228244907,22.19234996726948,22.61869979535777,23.143962901331292,23.00105383864775,22.724444804718132,22.627445459328555
2011-03-01,2011,3,16.19665789264394,23.357182552185293,23.910257232833317,24.46644991618541,24.192848381215754,23.57092738259837,22.860564578541016
2011-04-01,2011,4,17.729547095242765,25.59561674854399,26.41828060762532,27.0101726917336,26.62893840697194,25.44543451295766,23.553204149740623
2011-05-01,2011,5,18.882887673135315,26.164136526037623,26.88970143341328,27.488207682801487,27.171746563295358,26.197927156237768,24.463776031470275
2011-06-01,2011,6,20.687879154023108,24.578486374008946,24.975867014670655,25.743413020935293,25.816561719973606,25.939293907840693,25.1746047483727
2011-07-01,2011,7,20.954973203797977,23.770801698928153,24.08220411762187,24.81814586188335,24.86655147256755,24.98560109448414,25.212451516004307
2011-08-01,2011,8,21.04419847696016,24.17233177430012,24.49143695398152,25.180588583472,25.165074469582066,25.1739642854958,25.155752962571
2011-09-01,2011,9,21.06544846166554,23.42494333337413,23.741551281384602,24.449692348399594,24.51308498158528,24.69629235084676,25.069779137810826
2011-10-01,2011,10,19.30111260828602,21.836838392289053,21.97272817302519,22.751809776025368,23.003602307348785,23.708043793130912,24.68958106462901
2011-11-01,2011,11,17.854629112727594,21.575505449478783,21.67301334151091,22.3793723922646,22.551586359631983,23.01631731169249,23.981992516334685
2011-12-01,2011,12,16.880962078479854,21.001056706391978,21.18289902940245,21.748268494273702,21.80516453969267,22.179656948964862,23.31301527628233
2012-01-01,2012,1,16.816278386844203,21.473245322900368,21.749137038407923,22.339568867156913,22.36402976947926,22.449110005139005,22.867611582015968
2012-02-01,2012,2,17.382097705192848,22.426140138630615,22.80330834444743,23.296984012517157,23.15952844343434,22.886760083753472,22.775369441929342
2012-03-01,2012,3,16.574350130922085,23.389367627985564,24.002016253609554,24.574357778240028,24.333585223240505,23.772872210258413,23.032054536083137
2012-04-01,2012,4,17.500997248495025,24.61259494145213,25.21174184490019,25.85915919268797,25.630637641016563,24.979845723008054,23.66029355759349
2012-05-01,2012,5,19.922801128438266,24.846343243747583,25.418661635241335,26.073274918020786,25.93040428310985,25.430163583777926,24.31953977675954
2012-06-01,2012,6,21.182359319939337,24.123587387431485,24.44535976042482,25.09434174946165,25.049089127961054,24.937002962571,24.663215597775547
2012-07-01,2012,7,20.206079579519894,23.966255483126986,24.1932647776772,24.90083478122557,24.88193519968678,24.83314512009349,24.73847572129506
2012-08-01,2012,8,20.888326828014897,24.049177645666134,24.33296483457326,25.022072874351522,25.012405899752878,24.969791029390194,24.825254617450582
2012-09-01,2012,9,20.59454497693571,23.902588884776378,24.16965808076793,24.87235062493886,24.87699350283873,24.921019876908815,24.882427113412803
2012-10-01,2012,10,19.73794805635771,22.807161445587838,22.99573608494029,23.735123710662208,23.880718893769597,24.239672908917385,24.730901435248654
2012-11-01,2012,11,16.425368333068263,21.338991685835992,21.463519655136565,22.220264589553153,22.45028042714864,23.15159473344511,24.258168712069335
2012-12-01,2012,12,16.815462418020786,21.979350367988957,22.209234671715933,22.802653542849498,22.81235378328114,22.932727538297797,23.646672919623654
2013-01-01,2013,1,17.238765554644715,21.653859677833793,21.985646213659948,22.574773983518526,22.64868837026478,22.93002688796986,23.388346328675652
2013-02-01,2013,2,17.14977887780202,22.955960472543097,23.429855588048156,23.931197692345336,23.719123992083496,23.233810474990207,23.181318519968727
2013-03-01,2013,3,15.591775309563445,22.790943778448025,23.45748515655589,24.123693876333732,24.025337514376986,23.776865639682853,23.319268296972893
2013-04-01,2013,4,18.369099941268644,25.872445451681187,26.810758552760376,27.306736063527808,26.827657404745025,25.57176304326549,23.88702946052763
2013-05-01,2013,5,19.176643714516445,25.344800014988778,26.053644635253534,26.76709332327971,26.66274586127156,26.224413641897513,24.776855889352532
2013-06-01,2013,6,21.025789470866812,23.95168829838002,24.27075868276478,24.993011536743836,25.033743446248536,25.1666071832787,25.143542872393823
2013-07-01,2013,7,20.517882908856222,23.86670269827971,24.135394846319514,24.833065396804045,24.8242166852242,24.847718231511863,25.05055167751567
2013-08-01,2013,8,20.570207961163874,23.757364214222832,24.077937296581354,24.838086243392752,24.89129284027507,25.009460535251094,25.027775288150963
2013-09-01,2013,9,21.356610150438087,23.483898992695288,23.778558755873178,24.39219292959575,24.39907150089323,24.493373063699096,24.867817868417205
2013-10-01,2013,10,20.87778997100139,23.216779515588314,23.454096629979972,24.133362189213017,24.221621032571477,24.474488203247404,24.724769050998475
2013-11-01,2013,11,19.314463295932853,21.86132758968779,21.974234503474975,22.72299831453114,22.97460750140715,23.569990586151675,24.375955952978188
2013-12-01,2013,12,18.35507170125294,21.413822603636447,21.466577435211946,22.015072901881865,22.09739283813383,22.523048098570882,23.69604018053792
2014-01-01,2014,1,16.004437968015907,20.085497435089565,20.308101109778818,20.995704157387934,21.17853164613109,21.756777856120323,22.990114541528044
2014-02-01,2014,2,17.510393316855925,22.483925949491038,22.8857401227242,23.333442027212243,23.092919539509126,22.588241483946774,22.546055628120143
2014-03-01,2014,3,17.67686261899229,24.145158941855925,24.755740497442787,25.25864399287883,24.92024596833403,24.056710636195703,22.92481677026234
2014-04-01,2014,4,17.880061797976225,25.444074055097417,26.232038591425237,26.787655431736994,26.408009686092896,25.39934948090007,23.741527957064932
2014-05-01,2014,5,20.43672345310057,23.99306545033528,24.355335533721643,25.086019173355567,25.158255356181485,25.182851616031257,24.443689586188327
2014-06-01,2014,6,21.028916459169466,24.04418891781279,24.266421697582246,24.87612763526579,24.819478024667205,24.71920371537294,24.588367855875617
2014-07-01,2014,7,20.015689084524297,24.848894580192848,25.10422437842601,25.75103624981648,25.634982847065885,25.327582269846346,24.78916730649229
2014-08-01,2014,8,20.205486912380138,24.83747025193327,25.203219864978962,25.922577444388708,25.880164845585398,25.67230539105327,25.125439376651855
2014-09-01,2014,9,21.06447189916554,23.429848896645012,23.71364449760182,24.42307337295665,24.5222938818398,24.873111150707246,25.192308289386744
2014-10-01,2014,10,20.417453741373834,22.876050779720572,23.020537866459506,23.74052482013508,23.900118036352296,24.313612914178748,24.922050926549048
2014-11-01,2014,11,17.783284989538515,21.21646769619963,21.269054669146442,22.001744391457066,22.24662508565001,22.974626428519002,24.265469797682556
2014-12-01,2014,12,16.979883768414766,21.025753719655484,21.158140837595454,21.740613720206056,21.80638925765959,22.164993025646083,23.443102845719977
2015-01-01,2015,1,16.620194081281852,21.034511619334864,21.34906473301686,22.017432673012934,22.162270580462064,22.533627207015968,22.996489536939634
2015-02-01,2015,2,15.929822513398108,21.505354881436006,21.951331550998475,22.479482475406257,22.336843171862768,22.15262941556142,22.648669634335874
2015-03-01,2015,3,17.45093828767375,23.495498062169645,24.10149007989918,24.652941234950106,24.422197181504544,23.73505622308147,22.799328106646442
2015-04-01,2015,4,18.765725218101522,25.837039899116633,26.58151681492268,27.045047329250735,26.548302983677615,25.167587378254723,23.47313328969267
2015-05-01,2015,5,19.152051851874546,25.367542373788694,25.971756007733006,26.61149544831636,26.426231332896975,25.94661047927275,24.4320476917336
2015-06-01,2015,6,20.738402498225867,24.18101549499562,24.48424885749074,25.192175608420655,25.231058014083317,25.316243973913515,24.942051913053092
2015-07-01,2015,7,19.960469522379128,24.810702727339503,25.134117553041847,25.794963782302318,25.695983781568145,25.4209091819817,25.08131760229054
2015-08-01,2015,8,20.082358593444155,25.496879932520073,25.94473497454976,26.616207152077664,26.48657880408183,26.1089175374413,25.377213554412208
2015-09-01,2015,9,21.161104938026142,24.44859648773985,24.789261559685826,25.522627687267573,25.601766148076592,25.796794167849498,25.650057813723606
2015-10-01,2015,10,20.89001459108266,23.756735031139897,23.936172081477594,24.55811449258516,24.611549744273702,24.855460567369846,25.462993137296905
2015-11-01,2015,11,20.390696349476343,22.979583993551785,23.098097920847238,23.814859235818858,24.008628124694155,24.476399267998772,25.125795168118657
2015-12-01,2015,12,19.31895513930357,22.78466724225484,22.81549186019481,23.354466989587422,23.393542298844977,23.63625746378233,24.547439792665955
2016-01-01,2016,1,16.67841999528929,21.424927847555352,21.64798692002745,22.39301253089519,22.624486138471525,23.295498138642813,24.13586821529958
2016-02-01,2016,2,15.694166587644418,20.923066490370502,21.361556244493954,22.038446546777152,22.127718850944632,22.46523991930553,23.52132879031666
2016-03-01,2016,3,18.89183579984831,24.33601879098967,24.87496428702525,25.257699357931187,24.86563876517232,23.960657072851404,23.3554533024178
2016-04-01,2016,4,19.18571725724354,25.862217163946298,26.68034138391988,27.200788591425237,26.817541150217835,25.759032858995738,24.07111110941173
2016-05-01,2016,5,19.779066728966825,26.610773732686482,27.38141288787199,27.978780069254128,27.678723976177082,26.749652085270668,24.996635218346228
2016-06-01,2016,6,21.01433703871379,24.566910055305414,24.977187706477594,25.816414509103367,25.944522761477117,26.20741135993785,25.660161067810293
2016-07-01,2016,7,20.404264794501273,24.833421188270847,25.16420516071605,25.876757391897513,25.83520874883766,25.73281135290233,25.69145484870546
2016-08-01,2016,8,21.101955419195406,24.50597049052959,24.78592771143309,25.5106013239037,25.53156587246724,25.599267386942074,25.675168546887278
2016-09-01,2016,9,21.02887764903096,23.957446155234436,24.27615539502989,25.023838831245143,25.09001107331636,25.308517697423156,25.59161108341084
2016-10-01,2016,10,20.02175551065733,23.24282933939412,23.479217113473965,24.215077413799463,24.34943295137532,24.750980424395607,25.34143060670766
2016-11-01,2016,11,18.64816701436473,22.126605975002462,22.24139890857481,22.908919334561006,23.087415000061185,23.69106999743053,24.82182020696706
2016-12-01,2016,12,18.592176029023108,22.56499153441905,22.734201635302497,23.33976731505726,23.423230907706056,23.63410072894237,24.277620621145786
2017-01-01,2017,1,15.974803081563266,21.6366308440804,21.900853517154474,22.610806042604736,22.734751668644776,23.079563881105628,23.848223910410184
2017-02-01,2017,2,16.733423138336946,23.18772754594511,23.72518296208159,24.231708418473488,23.99844457376912,23.599232782828437,23.58856114183635
2017-03-01,2017,3,16.33877660501912,23.429341497100154,24.1641858512383,24.797203872907744,24.635663458361932,24.29433096674336,23.80647509880339
2017-04-01,2017,4,18.113624843994728,25.615696884788576,26.512119507696298,27.057870160777213,26.673519976323917,25.651621307874905,24.277472071994907
2017-05-01,2017,5,20.332397977131507,25.702204492340456,26.349564867609672,27.02690961176097,26.921217751260315,26.380932827488778,24.994900806639123
2017-06-01,2017,6,21.642160810860446,24.15510083753429,24.454318402199988,25.170470608298274,25.2511456064629,25.502264217893526,25.40647888422575
2017-07-01,2017,7,20.748970518059934,24.277934734729854,24.524000763202366,25.217660868980033,25.192908986210398,25.150313042959624,25.29138330804625
2017-08-01,2017,8,21.07542954984831,24.552689676426724,24.84634075836925,25.55530257378132,25.54089082077138,25.47324379343678,25.322363166540242
2017-09-01,2017,9,21.54955465844023,24.142646606732114,24.463626144038813,25.158163970732232,25.19699513936473,25.30510871427174,25.352375448132875
2017-10-01,2017,10,20.49028603263264,22.739971345499725,22.9284379664864,23.668918585123834,23.867069578357473,24.443044726103665,25.152746228342835
2017-11-01,2017,11,18.037304228660958,21.66012722842845,21.76855663756612,22.503918523945288,22.71094958276234,23.33577063552275,24.548559551194217
